age,work_class,education,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,label
47,Private,HS-grad,Married-civ-spouse,Sales,Own-child,White,Female,0,0,38,United-States,true
53,State-gov,Doctorate,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,50,United-States,true
23,Private,Some-college,Never-married,Sales,Own-child,Black,Male,0,0,25,United-States,false
35,Private,Masters,Never-married,Craft-repair,Not-in-family,White,Male,0,0,50,United-States,true
44,Private,Some-college,Divorced,Farming-fishing,Not-in-family,White,Female,0,0,40,United-States,false
28,Private,HS-grad,Never-married,Other-service,Own-child,White,Female,0,0,25,United-States,false
26,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,Asian-Pac-Islander,Female,0,0,40,Poland,false
23,Private,HS-grad,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,45,United-States,false
32,Private,HS-grad,Married-civ-spouse,Other-service,Husband,White,Male,0,0,25,Ireland,false
49,Self-emp-inc,Some-college,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,United-States,true
36,Private,Some-college,Never-married,Craft-repair,Own-child,White,Male,2174,0,60,United-States,false
36,Private,HS-grad,Divorced,Other-service,Unmarried,White,Female,0,0,36,United-States,false
41,,5th-6th,Married-civ-spouse,,Husband,Other,Male,0,0,40,United-States,false
21,Private,Assoc-acdm,Married-civ-spouse,Adm-clerical,Wife,Amer-Indian-Eskimo,Female,0,0,46,United-States,true
54,Self-emp-not-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,true
43,Private,Some-college,Married-spouse-absent,Other-service,Not-in-family,Black,Female,0,0,40,United-States,false
35,Local-gov,Some-college,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,false
31,Private,Some-college,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,50,United-States,true
46,Private,Some-college,Married-civ-spouse,Craft-repair,Other-relative,Asian-Pac-Islander,Male,0,0,40,India,false
46,Private,HS-grad,Separated,Sales,Not-in-family,White,Female,0,0,40,United-States,false
56,Private,HS-grad,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,false
45,,Masters,Married-civ-spouse,,Wife,White,Female,0,0,1,United-States,false
21,Private,HS-grad,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,United-States,false
51,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,true
47,State-gov,Some-college,Divorced,Prof-specialty,Unmarried,White,Male,0,0,20,United-States,false
42,Private,5th-6th,Married-spouse-absent,Craft-repair,Not-in-family,White,Male,0,0,40,Puerto-Rico,false
19,Private,Some-college,Never-married,Sales,Own-child,White,Female,0,0,30,United-States,false
25,Private,Bachelors,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,false
37,Private,Masters,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,60,United-States,true
35,Private,12th,Married-civ-spouse,Other-service,Husband,Black,Male,0,0,40,United-States,false
40,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,30,United-States,false
57,Self-emp-not-inc,11th,Married-civ-spouse,Sales,Husband,White,Male,0,0,15,United-States,false
38,Private,HS-grad,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,50,United-States,true
48,Private,10th,Divorced,Sales,Not-in-family,White,Female,0,0,38,United-States,false
34,Private,Some-college,Divorced,Other-service,Not-in-family,White,Female,0,0,34,United-States,false
46,Federal-gov,Some-college,Divorced,Transport-moving,Not-in-family,White,Male,0,0,40,United-States,false
30,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,38,,false
45,State-gov,Masters,Divorced,Protective-serv,Not-in-family,White,Male,0,0,50,United-States,false
32,Self-emp-not-inc,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,true
35,Private,HS-grad,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,48,United-States,false
62,Private,Some-college,Never-married,Craft-repair,Not-in-family,White,Female,8614,0,39,United-States,true
56,,HS-grad,Married-civ-spouse,,Husband,White,Male,0,0,40,United-States,false
50,Private,Assoc-voc,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,false
25,Private,Bachelors,Never-married,Tech-support,Not-in-family,White,Male,0,0,40,United-States,false
41,Private,Some-college,Never-married,Sales,Not-in-family,Black,Male,0,0,33,United-States,false
35,Private,HS-grad,Never-married,Other-service,Own-child,White,Female,0,0,27,United-States,false
33,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,41,United-States,true
38,Private,Assoc-acdm,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,1902,40,United-States,true
37,State-gov,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,false
56,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,true
19,Private,7th-8th,Never-married,Craft-repair,Own-child,White,Male,0,1602,32,United-States,false
31,Private,9th,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,United-States,false
53,Local-gov,HS-grad,Divorced,Craft-repair,Not-in-family,Other,Male,0,0,40,,true
33,Private,HS-grad,Separated,Handlers-cleaners,Unmarried,White,Male,0,0,35,Puerto-Rico,false
72,Private,1st-4th,Divorced,Other-service,Not-in-family,Black,Male,0,0,40,United-States,false
54,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,United-States,true
30,Private,Bachelors,Never-married,Machine-op-inspct,Not-in-family,White,Female,0,0,40,United-States,false
51,Private,Doctorate,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,true
30,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1848,50,United-States,true
30,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,50,United-States,false
32,Private,Some-college,Married-civ-spouse,Protective-serv,Husband,Black,Male,0,0,16,United-States,false
30,Private,Some-college,Never-married,Sales,Not-in-family,White,Male,0,0,50,United-States,true
35,Private,Masters,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,false
40,Private,Some-college,Divorced,Adm-clerical,Own-child,White,Female,0,0,44,United-States,true
38,State-gov,Bachelors,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,false
19,Private,10th,Never-married,Other-service,Other-relative,White,Female,0,0,30,United-States,false
32,Private,Some-college,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,44,United-States,false
49,Private,Masters,Married-spouse-absent,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,false
76,,Bachelors,Married-civ-spouse,,Husband,White,Male,0,0,10,United-States,false
60,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,35,United-States,false
60,Private,9th,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,false
55,Private,Doctorate,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,80,United-States,true
41,Private,Bachelors,Divorced,Tech-support,Not-in-family,White,Female,0,0,30,,false
24,Private,HS-grad,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,false
53,Private,Masters,Married-civ-spouse,Sales,Husband,White,Male,7298,0,60,United-States,true
69,State-gov,Some-college,Widowed,Adm-clerical,Not-in-family,White,Female,0,810,38,United-States,false
71,,Some-college,Married-civ-spouse,,Husband,White,Male,3432,0,30,United-States,false
41,Private,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,true
32,Private,HS-grad,Never-married,Other-service,Own-child,White,Female,0,0,40,United-States,false
45,Private,11th,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,false
59,Private,Bachelors,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,false
31,Private,HS-grad,Never-married,Other-service,Own-child,White,Female,0,0,35,United-States,false
40,Private,HS-grad,Separated,Adm-clerical,Unmarried,White,Female,0,0,37,United-States,false
44,Private,Assoc-voc,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,true
63,Private,Some-college,Divorced,Sales,Not-in-family,White,Female,0,0,60,United-States,false
31,Local-gov,Some-college,Married-civ-spouse,Protective-serv,Husband,White,Male,15024,0,56,United-States,true
51,Private,Bachelors,Never-married,Adm-clerical,Unmarried,White,Male,0,0,20,United-States,false
51,Private,11th,Married-civ-spouse,Machine-op-inspct,Husband,Asian-Pac-Islander,Male,0,0,40,Philippines,false
23,Private,HS-grad,Never-married,Sales,Not-in-family,White,Male,0,0,40,United-States,false
49,Private,7th-8th,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,48,United-States,false
56,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,2885,0,45,United-States,false
39,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,true
39,Self-emp-not-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,50,United-States,true
30,Self-emp-not-inc,HS-grad,Divorced,Other-service,Unmarried,White,Female,0,0,40,United-States,false
43,Self-emp-not-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,Germany,false
31,Private,Some-college,Never-married,Craft-repair,Not-in-family,White,Male,0,0,50,United-States,false
44,Local-gov,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,35,United-States,false
43,Self-emp-not-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,30,United-States,true
37,Federal-gov,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,72,,true
41,Private,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,46,United-States,true
43,Private,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,true
47,State-gov,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,true
38,Self-emp-not-inc,Prof-school,Never-married,Prof-specialty,Not-in-family,White,Male,0,2824,45,United-States,true
46,Private,Assoc-voc,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,false
19,State-gov,Some-college,Never-married,Other-service,Own-child,White,Female,0,0,40,United-States,false
19,Private,5th-6th,Never-married,Other-service,Not-in-family,White,Male,0,0,50,Guatemala,false
24,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,United-States,true
39,Self-emp-inc,Some-college,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,65,United-States,false
37,Private,Assoc-voc,Divorced,Machine-op-inspct,Not-in-family,White,Female,0,0,30,United-States,false
28,,Bachelors,Never-married,,Own-child,Black,Female,0,0,40,Germany,false
40,Private,HS-grad,Divorced,Craft-repair,Unmarried,White,Male,0,0,40,United-States,false
27,Private,Assoc-acdm,Never-married,Sales,Own-child,White,Female,0,0,40,United-States,false
22,Private,HS-grad,Never-married,Adm-clerical,Other-relative,White,Female,0,0,40,United-States,false
21,Private,Some-college,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,12,United-States,false
32,Private,HS-grad,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,United-States,false
20,Private,HS-grad,Separated,Machine-op-inspct,Own-child,White,Male,0,0,40,United-States,false
45,Private,Masters,Divorced,Transport-moving,Not-in-family,White,Male,14344,0,48,United-States,true
46,Local-gov,Prof-school,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,true
46,Private,Assoc-voc,Divorced,Exec-managerial,Unmarried,White,Female,0,0,45,United-States,false
26,Private,Some-college,Never-married,Protective-serv,Not-in-family,White,Male,0,0,44,United-States,false
47,Self-emp-not-inc,Bachelors,Married-civ-spouse,Exec-managerial,Own-child,White,Male,0,0,60,United-States,false
22,Private,Some-college,Never-married,Prof-specialty,Own-child,White,Female,0,0,10,United-States,false
34,Self-emp-not-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,false
49,Private,1st-4th,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Portugal,false
20,Private,Some-college,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,25,United-States,false
28,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,45,United-States,false
30,Private,11th,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,40,United-States,false
23,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,false
20,Private,9th,Never-married,Priv-house-serv,Own-child,White,Male,0,0,40,Mexico,false
31,Private,Some-college,Married-civ-spouse,Other-service,Husband,White,Male,0,0,55,Mexico,false
46,Private,1st-4th,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40,Puerto-Rico,false
42,Private,HS-grad,Separated,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,false
60,Self-emp-not-inc,7th-8th,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,false
30,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,50,United-States,false
27,Private,Some-college,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,48,United-States,false
20,Private,9th,Never-married,Sales,Own-child,White,Female,0,0,32,United-States,false
56,Self-emp-not-inc,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,7688,0,40,United-States,true
41,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,true
61,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,false
47,Private,HS-grad,Divorced,Exec-managerial,Unmarried,Black,Female,0,0,40,United-States,true
60,Private,9th,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,2228,0,37,United-States,false
33,Private,9th,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,50,United-States,false
40,,Some-college,Married-civ-spouse,,Wife,White,Female,0,0,25,United-States,false
48,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,Canada,true
56,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,true
50,Private,Assoc-voc,Married-civ-spouse,Transport-moving,Husband,White,Male,3103,0,55,United-States,true
57,Self-emp-not-inc,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,true
20,Private,Some-college,Never-married,Adm-clerical,Own-child,Other,Female,0,0,40,United-States,false
46,Private,Assoc-voc,Divorced,Tech-support,Other-relative,White,Female,0,0,36,United-States,false
21,Private,Some-college,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,false
37,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,false
42,Private,Some-college,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,false
20,Private,HS-grad,Never-married,Other-service,Own-child,White,Female,0,0,30,United-States,false
54,Private,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1977,50,United-States,true
32,Local-gov,HS-grad,Married-civ-spouse,Transport-moving,Wife,White,Female,4064,0,22,United-States,false
62,,Some-college,Married-civ-spouse,,Wife,White,Female,0,0,1,United-States,false
50,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,true
49,Federal-gov,Some-college,Never-married,Adm-clerical,Unmarried,Black,Female,0,0,40,United-States,false
48,Private,Assoc-acdm,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,United-States,false
24,Private,Some-college,Never-married,Sales,Other-relative,Black,Female,0,0,40,United-States,false
46,Private,Masters,Married-civ-spouse,Tech-support,Husband,Asian-Pac-Islander,Male,0,0,40,Philippines,true
42,Private,HS-grad,Divorced,Other-service,Not-in-family,White,Female,0,0,40,United-States,false
52,Self-emp-inc,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,false
58,Local-gov,Assoc-acdm,Widowed,Adm-clerical,Not-in-family,Black,Female,0,0,40,United-States,false
37,Private,Some-college,Divorced,Tech-support,Not-in-family,Amer-Indian-Eskimo,Female,0,0,40,United-States,false
34,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,false
26,Private,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,2051,40,United-States,false
18,Private,Some-college,Never-married,Adm-clerical,Other-relative,White,Female,0,0,20,United-States,false
33,Private,Some-college,Never-married,Prof-specialty,Not-in-family,Black,Male,0,0,40,United-States,false
41,Private,Some-college,Divorced,Sales,Not-in-family,White,Female,0,0,15,United-States,false
